2022-12-03/22:30,8.0,88.0
2022-12-03/22:31,9.0,88.0
2022-12-03/22:32,9.0,88.0
2022-12-03/22:33,9.0,88.0
2022-12-03/22:34,9.0,88.0
2022-12-03/22:35,9.0,88.0
2022-12-03/22:36,8.0,88.0
2022-12-03/22:37,8.0,88.0
2022-12-03/22:38,8.0,88.0
2022-12-03/22:39,8.0,88.0
2022-12-03/22:40,8.0,88.0
2022-12-03/22:41,8.0,88.0
2022-12-03/22:42,8.0,88.0
2022-12-03/22:43,8.0,88.0
2022-12-03/22:44,8.0,88.0
2022-12-03/22:45,8.0,88.0
2022-12-03/22:46,8.0,88.0
2022-12-03/22:47,8.0,88.0
2022-12-03/22:48,8.0,88.0
2022-12-03/22:49,8.0,88.0
2022-12-03/22:50,8.0,88.0
2022-12-03/22:51,8.0,88.0
2022-12-03/22:52,8.0,88.0
2022-12-03/22:53,8.0,88.0
2022-12-03/22:54,8.0,88.0
2022-12-03/22:55,8.0,88.0
2022-12-03/22:56,8.0,88.0
2022-12-03/22:57,8.0,88.0
2022-12-03/22:58,8.0,88.0
2022-12-03/22:59,8.0,88.0
2022-12-03/23:00,8.0,88.0
2022-12-03/23:01,8.0,88.0
2022-12-03/23:02,8.0,88.0
2022-12-03/23:03,8.0,88.0
2022-12-03/23:04,8.0,88.0
2022-12-03/23:05,8.0,88.0
2022-12-03/23:06,8.0,88.0
2022-12-03/23:07,8.0,88.0
2022-12-03/23:08,8.0,88.0
2022-12-03/23:09,8.0,88.0
2022-12-03/23:10,8.0,88.0
2022-12-03/23:11,8.0,88.0
2022-12-03/23:12,8.0,88.0
2022-12-03/23:13,8.0,88.0
2022-12-03/23:14,8.0,88.0
2022-12-03/23:15,8.0,88.0
2022-12-03/23:16,8.0,88.0
2022-12-03/23:17,8.0,88.0
2022-12-03/23:18,8.0,88.0
2022-12-03/23:19,8.0,88.0
2022-12-03/23:20,8.0,88.0
2022-12-03/23:21,8.0,88.0
2022-12-03/23:22,8.0,88.0
2022-12-03/23:23,8.0,88.0
2022-12-03/23:24,8.0,88.0
2022-12-03/23:25,8.0,88.0
2022-12-03/23:26,8.0,88.0
2022-12-03/23:27,8.0,88.0
2022-12-03/23:28,8.0,88.0
2022-12-03/23:29,8.0,88.0
2022-12-03/23:30,8.0,88.0
2022-12-03/23:18,8.0,88.0
2022-12-03/23:34,8.0,88.0
2022-12-03/23:35,8.0,88.0
2022-12-03/23:36,8.0,88.0
2022-12-03/23:37,8.0,88.0
2022-12-03/23:38,8.0,88.0
2022-12-03/23:39,8.0,88.0
2022-12-03/23:40,8.0,88.0
2022-12-03/23:41,8.0,88.0
2022-12-03/23:42,8.0,88.0
2022-12-03/23:43,8.0,88.0
2022-12-03/23:44,8.0,88.0
2022-12-03/23:45,8.0,88.0
2022-12-03/23:46,8.0,88.0
2022-12-03/23:47,8.0,88.0
2022-12-03/23:48,8.0,88.0
2022-12-03/23:49,8.0,88.0
2022-12-03/23:50,8.0,88.0
2022-12-03/23:51,8.0,88.0
2022-12-03/23:52,8.0,88.0
2022-12-03/23:53,8.0,88.0
2022-12-03/23:54,8.0,88.0
2022-12-03/23:55,8.0,88.0
2022-12-03/23:56,8.0,88.0
2022-12-03/23:57,8.0,88.0
2022-12-03/23:58,8.0,88.0
2022-12-03/23:59,8.0,88.0
2022-12-04/00:00,8.0,88.0
2022-12-04/00:01,9.0,88.0
2022-12-04/00:02,9.0,88.0
2022-12-04/00:03,9.0,88.0
2022-12-04/00:04,9.0,88.0
2022-12-04/00:05,9.0,88.0
2022-12-04/00:06,8.0,88.0
2022-12-04/00:07,8.0,88.0
2022-12-04/00:08,8.0,88.0
2022-12-04/00:09,8.0,88.0
2022-12-04/00:10,8.0,88.0
2022-12-04/00:11,8.0,88.0
2022-12-04/00:12,9.0,88.0
2022-12-04/00:13,9.0,88.0
2022-12-04/00:14,9.0,88.0
2022-12-04/00:15,9.0,88.0
2022-12-04/00:16,9.0,88.0
2022-12-04/00:17,9.0,88.0
2022-12-04/00:18,9.0,88.0
2022-12-04/00:19,8.0,88.0
2022-12-04/00:20,9.0,88.0
2022-12-04/00:21,9.0,88.0
2022-12-04/00:22,9.0,88.0
2022-12-04/00:23,8.0,88.0
2022-12-04/00:24,8.0,88.0
2022-12-04/00:25,8.0,88.0
2022-12-04/00:26,8.0,88.0
2022-12-04/00:27,8.0,88.0
2022-12-04/00:28,8.0,88.0
2022-12-04/00:29,8.0,88.0
2022-12-04/00:30,8.0,88.0
2022-12-04/00:31,8.0,88.0
2022-12-04/00:32,8.0,88.0
2022-12-04/00:33,8.0,88.0
2022-12-04/00:34,8.0,88.0
2022-12-04/00:35,8.0,88.0
2022-12-04/00:36,8.0,88.0
2022-12-04/00:37,8.0,88.0
2022-12-04/00:38,9.0,88.0
2022-12-04/00:39,9.0,88.0
2022-12-04/00:40,9.0,88.0
2022-12-04/00:41,9.0,88.0
2022-12-04/00:42,9.0,88.0
2022-12-04/00:43,9.0,88.0
2022-12-04/00:44,9.0,88.0
2022-12-04/00:45,9.0,88.0
2022-12-04/00:46,8.0,88.0
2022-12-04/00:47,9.0,88.0
2022-12-04/00:48,8.0,88.0
2022-12-04/00:49,8.0,88.0
2022-12-04/00:50,9.0,88.0
2022-12-04/00:51,9.0,88.0
2022-12-04/00:52,9.0,88.0
2022-12-04/00:53,9.0,88.0
2022-12-04/00:54,8.0,88.0
2022-12-04/00:55,8.0,88.0
2022-12-04/00:56,8.0,88.0
2022-12-04/00:57,9.0,88.0
2022-12-04/00:58,9.0,88.0
2022-12-04/00:59,9.0,88.0
2022-12-04/01:00,9.0,88.0
2022-12-04/01:01,9.0,88.0
2022-12-04/01:02,9.0,88.0
2022-12-04/01:03,8.0,88.0
2022-12-04/01:04,8.0,88.0
2022-12-04/01:05,8.0,88.0
2022-12-04/01:06,8.0,88.0
2022-12-04/01:07,8.0,88.0
2022-12-04/01:08,8.0,88.0
2022-12-04/01:09,8.0,88.0
2022-12-04/01:10,8.0,88.0
2022-12-04/01:11,9.0,88.0
2022-12-04/01:12,9.0,88.0
2022-12-04/01:13,9.0,88.0
2022-12-04/01:14,9.0,88.0
2022-12-04/01:15,9.0,88.0
2022-12-04/01:16,9.0,88.0
2022-12-04/01:17,9.0,88.0
2022-12-04/01:18,9.0,88.0
2022-12-04/01:19,9.0,88.0
2022-12-04/01:20,9.0,88.0
2022-12-04/01:21,9.0,88.0
2022-12-04/01:22,8.0,88.0
2022-12-04/01:23,8.0,88.0
2022-12-04/01:24,8.0,88.0
2022-12-04/01:25,8.0,88.0
2022-12-04/01:26,8.0,88.0
2022-12-04/01:27,8.0,88.0
2022-12-04/01:28,8.0,88.0
2022-12-04/01:29,8.0,88.0
2022-12-04/01:30,9.0,88.0
2022-12-04/01:31,9.0,88.0
2022-12-04/01:32,9.0,88.0
2022-12-04/01:33,9.0,88.0
2022-12-04/01:34,9.0,88.0
2022-12-04/01:35,9.0,88.0
2022-12-04/01:36,9.0,88.0
2022-12-04/01:37,9.0,88.0
2022-12-04/01:38,9.0,88.0
2022-12-04/01:39,9.0,88.0
2022-12-04/01:40,9.0,88.0
2022-12-04/01:41,9.0,88.0
2022-12-04/01:42,9.0,88.0
2022-12-04/01:43,8.0,88.0
2022-12-04/01:44,8.0,88.0
2022-12-04/01:45,8.0,88.0
2022-12-04/01:46,8.0,88.0
2022-12-04/01:47,8.0,88.0
2022-12-04/01:48,8.0,88.0
2022-12-04/01:49,9.0,88.0
2022-12-04/01:50,9.0,88.0
2022-12-04/01:51,9.0,88.0
2022-12-04/01:52,9.0,88.0
2022-12-04/01:53,9.0,88.0
2022-12-04/01:54,8.0,88.0
2022-12-04/01:55,8.0,88.0
2022-12-04/01:56,8.0,88.0
2022-12-04/01:57,8.0,88.0
2022-12-04/01:58,8.0,88.0
2022-12-04/01:59,8.0,88.0
2022-12-04/02:00,8.0,88.0
2022-12-04/02:01,8.0,88.0
2022-12-04/02:02,8.0,88.0
2022-12-04/02:03,8.0,88.0
2022-12-04/02:04,8.0,88.0
2022-12-04/02:05,8.0,88.0
2022-12-04/02:06,8.0,88.0
2022-12-04/02:07,8.0,88.0
2022-12-04/02:08,8.0,88.0
2022-12-04/02:09,8.0,88.0
2022-12-04/02:10,8.0,88.0
2022-12-04/02:11,8.0,88.0
2022-12-04/02:12,8.0,88.0
2022-12-04/02:13,8.0,88.0
2022-12-04/02:14,8.0,88.0
2022-12-04/02:15,8.0,88.0
2022-12-04/02:16,8.0,88.0
2022-12-04/02:17,8.0,88.0
2022-12-04/02:18,8.0,88.0
2022-12-04/02:19,8.0,88.0
2022-12-04/02:20,8.0,88.0
2022-12-04/02:21,8.0,88.0
2022-12-04/02:22,8.0,88.0
2022-12-04/02:23,8.0,88.0
2022-12-04/02:24,8.0,88.0
2022-12-04/02:25,8.0,88.0
2022-12-04/02:26,8.0,88.0
2022-12-04/02:27,8.0,88.0
2022-12-04/02:28,8.0,88.0
2022-12-04/02:29,8.0,88.0
2022-12-04/02:30,8.0,88.0
2022-12-04/02:31,8.0,88.0
2022-12-04/02:32,8.0,88.0
2022-12-04/02:33,8.0,88.0
2022-12-04/02:34,8.0,88.0
2022-12-04/02:35,8.0,88.0
2022-12-04/02:36,8.0,88.0
2022-12-04/02:37,8.0,88.0
2022-12-04/02:38,8.0,88.0
2022-12-04/02:39,8.0,88.0
2022-12-04/02:40,8.0,88.0
2022-12-04/02:41,8.0,88.0
2022-12-04/02:42,8.0,88.0
2022-12-04/02:43,8.0,88.0
2022-12-04/02:44,8.0,88.0
2022-12-04/02:45,8.0,88.0
2022-12-04/02:46,8.0,88.0
2022-12-04/02:47,8.0,88.0
2022-12-04/02:48,8.0,88.0
2022-12-04/02:49,8.0,88.0
2022-12-04/02:50,8.0,88.0
2022-12-04/02:51,8.0,88.0
2022-12-04/02:52,8.0,88.0
2022-12-04/02:53,8.0,88.0
2022-12-04/02:54,8.0,88.0
2022-12-04/02:55,8.0,88.0
2022-12-04/02:56,8.0,88.0
2022-12-04/02:57,8.0,88.0
2022-12-04/02:58,8.0,88.0
2022-12-04/02:59,8.0,88.0
2022-12-04/03:00,8.0,88.0
2022-12-04/03:01,8.0,88.0
2022-12-04/03:02,8.0,88.0
2022-12-04/03:03,8.0,88.0
2022-12-04/03:04,8.0,88.0
2022-12-04/03:05,8.0,88.0
2022-12-04/03:06,8.0,88.0
2022-12-04/03:07,8.0,88.0
2022-12-04/03:08,8.0,88.0
2022-12-04/03:09,8.0,88.0
2022-12-04/03:10,8.0,88.0
2022-12-04/03:11,8.0,88.0
2022-12-04/03:12,8.0,88.0
2022-12-04/03:13,8.0,88.0
2022-12-04/03:14,8.0,88.0
2022-12-04/03:15,8.0,88.0
2022-12-04/03:16,8.0,88.0
2022-12-04/03:17,8.0,88.0
2022-12-04/03:18,8.0,88.0
2022-12-04/03:19,8.0,88.0
2022-12-04/03:20,8.0,88.0
2022-12-04/03:21,8.0,88.0
2022-12-04/03:22,8.0,88.0
2022-12-04/03:23,8.0,88.0
2022-12-04/03:24,8.0,88.0
2022-12-04/03:25,8.0,88.0
2022-12-04/03:26,8.0,88.0
2022-12-04/03:27,8.0,88.0
2022-12-04/03:28,8.0,88.0
2022-12-04/03:29,8.0,88.0
2022-12-04/03:30,8.0,88.0
2022-12-04/03:31,8.0,88.0
2022-12-04/03:32,8.0,88.0
2022-12-04/03:33,8.0,88.0
2022-12-04/03:34,8.0,88.0
2022-12-04/03:35,8.0,88.0
2022-12-04/03:36,8.0,88.0
2022-12-04/03:37,8.0,88.0
2022-12-04/03:38,8.0,88.0
2022-12-04/03:39,8.0,88.0
2022-12-04/03:40,8.0,88.0
2022-12-04/03:41,8.0,88.0
2022-12-04/03:42,8.0,88.0
2022-12-04/03:43,8.0,88.0
2022-12-04/03:44,8.0,88.0
2022-12-04/03:45,8.0,88.0
2022-12-04/03:46,8.0,88.0
2022-12-04/03:47,8.0,88.0
2022-12-04/03:48,8.0,88.0
2022-12-04/03:49,8.0,88.0
2022-12-04/03:50,8.0,88.0
2022-12-04/03:51,8.0,88.0
2022-12-04/03:52,8.0,88.0
2022-12-04/03:53,8.0,88.0
2022-12-04/03:54,8.0,88.0
2022-12-04/03:55,8.0,88.0
2022-12-04/03:56,8.0,88.0
2022-12-04/03:57,8.0,88.0
2022-12-04/03:58,8.0,88.0
2022-12-04/03:59,8.0,88.0
2022-12-04/04:00,8.0,88.0
2022-12-04/04:01,8.0,88.0
2022-12-04/04:02,8.0,88.0
2022-12-04/04:03,8.0,88.0
2022-12-04/04:04,8.0,88.0
2022-12-04/04:05,8.0,88.0
2022-12-04/04:06,8.0,88.0
2022-12-04/04:07,8.0,88.0
2022-12-04/04:08,8.0,88.0
2022-12-04/04:09,8.0,88.0
2022-12-04/04:10,8.0,88.0
2022-12-04/04:11,8.0,88.0
2022-12-04/04:12,8.0,88.0
2022-12-04/04:13,8.0,88.0
2022-12-04/04:14,8.0,88.0
2022-12-04/04:15,8.0,88.0
2022-12-04/04:16,8.0,88.0
2022-12-04/04:17,8.0,88.0
2022-12-04/04:18,8.0,88.0
2022-12-04/04:19,8.0,88.0
2022-12-04/04:20,8.0,88.0
2022-12-04/04:21,8.0,88.0
2022-12-04/04:22,8.0,88.0
2022-12-04/04:23,8.0,88.0
2022-12-04/04:24,8.0,88.0
2022-12-04/04:25,8.0,88.0
2022-12-04/04:26,8.0,88.0
2022-12-04/04:27,8.0,88.0
2022-12-04/04:28,8.0,88.0
2022-12-04/04:29,8.0,88.0
2022-12-04/04:30,8.0,88.0
2022-12-04/04:31,8.0,88.0
2022-12-04/04:32,8.0,88.0
2022-12-04/04:33,8.0,88.0
2022-12-04/04:34,8.0,88.0
2022-12-04/04:35,8.0,88.0
2022-12-04/04:36,8.0,88.0
2022-12-04/04:37,8.0,88.0
2022-12-04/04:38,8.0,88.0
2022-12-04/04:39,8.0,88.0
2022-12-04/04:40,8.0,88.0
2022-12-04/04:41,8.0,88.0
2022-12-04/04:42,8.0,88.0
2022-12-04/04:43,8.0,88.0
2022-12-04/04:44,8.0,88.0
2022-12-04/04:45,8.0,88.0
2022-12-04/04:46,8.0,88.0
2022-12-04/04:47,8.0,88.0
2022-12-04/04:48,8.0,88.0
2022-12-04/04:49,8.0,88.0
2022-12-04/04:50,9.0,88.0
2022-12-04/04:51,9.0,88.0
2022-12-04/04:52,8.0,88.0
2022-12-04/04:53,8.0,88.0
2022-12-04/04:54,8.0,88.0
2022-12-04/04:55,8.0,88.0
2022-12-04/04:56,9.0,88.0
2022-12-04/04:57,8.0,88.0
2022-12-04/04:58,8.0,88.0
2022-12-04/04:59,8.0,88.0
2022-12-04/05:00,8.0,88.0
2022-12-04/05:01,8.0,88.0
2022-12-04/05:02,8.0,88.0
2022-12-04/05:03,8.0,88.0
2022-12-04/05:04,8.0,88.0
2022-12-04/05:05,8.0,88.0
2022-12-04/05:06,8.0,88.0
2022-12-04/05:07,8.0,88.0
2022-12-04/05:08,8.0,88.0
2022-12-04/05:09,8.0,88.0
2022-12-04/05:10,8.0,88.0
2022-12-04/05:11,8.0,88.0
2022-12-04/05:12,8.0,88.0
2022-12-04/05:13,8.0,88.0
2022-12-04/05:14,8.0,88.0
2022-12-04/05:15,8.0,88.0
2022-12-04/05:16,8.0,88.0
2022-12-04/05:17,8.0,88.0
2022-12-04/05:18,8.0,88.0
2022-12-04/05:19,8.0,88.0
2022-12-04/05:20,8.0,88.0
2022-12-04/05:21,8.0,88.0
2022-12-04/05:22,8.0,88.0
2022-12-04/05:23,8.0,88.0
2022-12-04/05:24,8.0,88.0
2022-12-04/05:25,8.0,88.0
2022-12-04/05:26,8.0,88.0
2022-12-04/05:27,8.0,88.0
2022-12-04/05:28,8.0,88.0
2022-12-04/05:29,8.0,88.0
2022-12-04/05:30,8.0,88.0
2022-12-04/05:31,8.0,88.0
2022-12-04/05:32,8.0,88.0
2022-12-04/05:33,8.0,88.0
2022-12-04/05:34,8.0,88.0
2022-12-04/05:35,8.0,88.0
2022-12-04/05:36,8.0,88.0
2022-12-04/05:37,8.0,88.0
2022-12-04/05:38,8.0,88.0
2022-12-04/05:39,8.0,88.0
2022-12-04/05:40,8.0,88.0
2022-12-04/05:41,8.0,88.0
2022-12-04/05:42,8.0,88.0
2022-12-04/05:43,8.0,88.0
2022-12-04/05:44,8.0,88.0
2022-12-04/05:45,8.0,88.0
2022-12-04/05:46,8.0,88.0
2022-12-04/05:47,8.0,88.0
2022-12-04/05:48,8.0,88.0
2022-12-04/05:49,8.0,88.0
2022-12-04/05:50,8.0,88.0
2022-12-04/05:51,8.0,88.0
2022-12-04/05:52,8.0,88.0
2022-12-04/05:53,8.0,88.0
2022-12-04/05:54,8.0,88.0
2022-12-04/05:55,8.0,88.0
2022-12-04/05:56,8.0,88.0
2022-12-04/05:57,8.0,88.0
2022-12-04/05:58,8.0,88.0
2022-12-04/05:59,8.0,88.0
2022-12-04/06:00,8.0,88.0
2022-12-04/06:01,8.0,88.0
2022-12-04/06:02,8.0,88.0
2022-12-04/06:03,8.0,88.0
2022-12-04/06:04,8.0,88.0
2022-12-04/06:05,8.0,88.0
2022-12-04/06:06,8.0,88.0
2022-12-04/06:07,8.0,88.0
2022-12-04/06:08,8.0,88.0
2022-12-04/06:09,8.0,88.0
2022-12-04/06:10,8.0,88.0
2022-12-04/06:11,8.0,88.0
2022-12-04/06:12,8.0,88.0
2022-12-04/06:13,8.0,88.0
2022-12-04/06:14,8.0,88.0
2022-12-04/06:15,8.0,88.0
2022-12-04/06:16,8.0,88.0
2022-12-04/06:17,8.0,88.0
2022-12-04/06:18,8.0,88.0
2022-12-04/06:19,8.0,88.0
2022-12-04/06:20,8.0,88.0
2022-12-04/06:21,8.0,88.0
2022-12-04/06:22,8.0,88.0
2022-12-04/06:23,8.0,88.0
2022-12-04/06:24,8.0,88.0
2022-12-04/06:25,8.0,88.0
2022-12-04/06:26,8.0,88.0
2022-12-04/06:27,8.0,88.0
2022-12-04/06:28,8.0,88.0
2022-12-04/06:29,8.0,88.0
2022-12-04/06:30,8.0,88.0
2022-12-04/06:31,8.0,88.0
2022-12-04/06:32,8.0,88.0
2022-12-04/06:33,8.0,88.0
2022-12-04/06:34,8.0,88.0
2022-12-04/06:35,8.0,88.0
2022-12-04/06:36,8.0,88.0
2022-12-04/06:37,8.0,88.0
2022-12-04/06:38,8.0,88.0
2022-12-04/06:39,8.0,88.0
2022-12-04/06:40,8.0,88.0
2022-12-04/06:41,8.0,88.0
2022-12-04/06:42,8.0,88.0
2022-12-04/06:43,8.0,88.0
2022-12-04/06:44,8.0,88.0
2022-12-04/06:45,8.0,88.0
2022-12-04/06:46,8.0,88.0
2022-12-04/06:47,8.0,88.0
2022-12-04/06:48,8.0,88.0
2022-12-04/06:49,8.0,88.0
2022-12-04/06:50,8.0,88.0
2022-12-04/06:51,8.0,88.0
2022-12-04/06:52,8.0,88.0
2022-12-04/06:53,8.0,88.0
2022-12-04/06:54,8.0,88.0
2022-12-04/06:55,8.0,88.0
2022-12-04/06:56,8.0,88.0
2022-12-04/06:57,8.0,88.0
2022-12-04/06:58,8.0,88.0
2022-12-04/06:59,8.0,88.0
2022-12-04/07:00,8.0,88.0
2022-12-04/07:01,8.0,88.0
2022-12-04/07:02,8.0,88.0
2022-12-04/07:03,8.0,88.0
2022-12-04/07:04,8.0,88.0
2022-12-04/07:05,8.0,88.0
2022-12-04/07:06,8.0,88.0
2022-12-04/07:07,8.0,88.0
2022-12-04/07:08,8.0,88.0
2022-12-04/07:09,8.0,88.0
2022-12-04/07:10,8.0,88.0
2022-12-04/07:11,8.0,88.0
2022-12-04/07:12,8.0,88.0
2022-12-04/07:13,8.0,88.0
2022-12-04/07:14,8.0,88.0
2022-12-04/07:15,8.0,88.0
2022-12-04/07:16,8.0,88.0
2022-12-04/07:17,8.0,88.0
2022-12-04/07:18,8.0,88.0
2022-12-04/07:19,8.0,88.0
2022-12-04/07:20,8.0,88.0
2022-12-04/07:21,8.0,88.0
2022-12-04/07:22,8.0,88.0
2022-12-04/07:23,8.0,88.0
2022-12-04/07:24,8.0,88.0
2022-12-04/07:25,8.0,88.0
2022-12-04/07:26,8.0,88.0
2022-12-04/07:27,8.0,88.0
2022-12-04/07:28,8.0,88.0
2022-12-04/07:29,8.0,88.0
2022-12-04/07:30,8.0,88.0
2022-12-04/07:31,8.0,88.0
2022-12-04/07:32,8.0,88.0
2022-12-04/07:33,8.0,88.0
2022-12-04/07:34,8.0,88.0
2022-12-04/07:35,8.0,88.0
2022-12-04/07:36,8.0,88.0
2022-12-04/07:37,8.0,88.0
2022-12-04/07:38,8.0,88.0
2022-12-04/07:39,8.0,88.0
2022-12-04/07:40,8.0,88.0
2022-12-04/07:41,8.0,88.0
2022-12-04/07:42,8.0,88.0
2022-12-04/07:43,8.0,88.0
2022-12-04/07:44,8.0,88.0
2022-12-04/07:45,8.0,88.0
2022-12-04/07:46,8.0,88.0
2022-12-04/07:47,8.0,88.0
2022-12-04/07:48,8.0,88.0
2022-12-04/07:49,8.0,88.0
2022-12-04/07:50,8.0,88.0
2022-12-04/07:51,8.0,88.0
2022-12-04/07:52,8.0,88.0
2022-12-04/07:53,8.0,88.0
2022-12-04/07:54,8.0,88.0
2022-12-04/07:55,8.0,88.0
2022-12-04/07:56,8.0,88.0
2022-12-04/07:57,8.0,88.0
2022-12-04/07:58,8.0,88.0
2022-12-04/07:59,8.0,88.0
2022-12-04/08:00,8.0,88.0
2022-12-04/08:01,8.0,88.0
2022-12-04/08:02,8.0,88.0
2022-12-04/08:03,8.0,88.0
2022-12-04/08:04,8.0,88.0
2022-12-04/08:05,8.0,88.0
2022-12-04/08:06,8.0,88.0
2022-12-04/08:07,8.0,88.0
2022-12-04/08:08,8.0,88.0
2022-12-04/08:09,8.0,88.0
2022-12-04/08:10,8.0,88.0
2022-12-04/08:11,8.0,88.0
2022-12-04/08:12,8.0,88.0
2022-12-04/08:13,8.0,88.0
2022-12-04/08:14,8.0,88.0
2022-12-04/08:15,8.0,88.0
2022-12-04/08:16,8.0,88.0
2022-12-04/08:17,8.0,88.0
2022-12-04/08:18,8.0,88.0
2022-12-04/08:19,8.0,88.0
2022-12-04/08:20,8.0,88.0
2022-12-04/08:21,8.0,88.0
2022-12-04/08:22,8.0,88.0
2022-12-04/08:23,8.0,88.0
2022-12-04/08:24,8.0,88.0
2022-12-04/08:25,8.0,88.0
2022-12-04/08:26,8.0,88.0
2022-12-04/08:27,8.0,88.0
2022-12-04/08:28,8.0,88.0
2022-12-04/08:29,8.0,88.0
2022-12-04/08:30,8.0,88.0
2022-12-04/08:31,8.0,88.0
2022-12-04/08:32,8.0,88.0
2022-12-04/08:33,8.0,88.0
2022-12-04/08:34,8.0,88.0
2022-12-04/08:35,8.0,88.0
2022-12-04/08:36,8.0,88.0
2022-12-04/08:37,8.0,88.0
2022-12-04/08:38,9.0,88.0
2022-12-04/08:39,9.0,88.0
2022-12-04/08:40,9.0,88.0
2022-12-04/08:41,9.0,88.0
2022-12-04/08:42,9.0,88.0
2022-12-04/08:43,9.0,88.0
2022-12-04/08:44,9.0,88.0
2022-12-04/08:45,9.0,88.0
2022-12-04/08:46,9.0,88.0
2022-12-04/08:47,9.0,88.0
2022-12-04/08:48,9.0,88.0
2022-12-04/08:49,9.0,88.0
2022-12-04/08:50,9.0,88.0
2022-12-04/08:51,9.0,88.0
2022-12-04/08:52,9.0,88.0
2022-12-04/08:53,9.0,88.0
2022-12-04/08:54,9.0,88.0
2022-12-04/08:55,9.0,88.0
2022-12-04/08:56,9.0,88.0
2022-12-04/08:57,9.0,88.0
2022-12-04/08:58,9.0,88.0
2022-12-04/08:59,9.0,88.0
2022-12-04/09:00,9.0,88.0
2022-12-04/09:01,9.0,88.0
2022-12-04/09:02,9.0,88.0
2022-12-04/09:03,9.0,88.0
2022-12-04/09:04,9.0,88.0
2022-12-04/09:05,9.0,88.0
2022-12-04/09:06,9.0,88.0
2022-12-04/09:07,9.0,88.0
2022-12-04/09:08,9.0,88.0
2022-12-04/09:09,9.0,88.0
2022-12-04/09:10,9.0,88.0
2022-12-04/09:11,9.0,88.0
2022-12-04/09:12,9.0,88.0
2022-12-04/09:13,9.0,88.0
2022-12-04/09:14,9.0,88.0
2022-12-04/09:15,9.0,88.0
2022-12-04/09:16,9.0,88.0
2022-12-04/09:17,9.0,88.0
2022-12-04/09:18,9.0,88.0
2022-12-04/09:19,9.0,88.0
2022-12-04/09:20,9.0,88.0
2022-12-04/09:21,9.0,88.0
2022-12-04/09:22,9.0,88.0
2022-12-04/09:23,9.0,88.0
2022-12-04/09:24,9.0,88.0
2022-12-04/09:25,9.0,88.0
2022-12-04/09:26,9.0,88.0
2022-12-04/09:27,9.0,88.0
2022-12-04/09:28,9.0,88.0
2022-12-04/09:29,9.0,88.0
2022-12-04/09:30,9.0,88.0
2022-12-04/09:31,9.0,88.0
2022-12-04/09:32,9.0,88.0
2022-12-04/09:33,9.0,88.0
2022-12-04/09:34,9.0,88.0
2022-12-04/09:35,9.0,88.0
2022-12-04/09:36,9.0,88.0
2022-12-04/09:37,9.0,88.0
2022-12-04/09:38,9.0,88.0
2022-12-04/09:39,9.0,88.0
2022-12-04/09:40,9.0,88.0
2022-12-04/09:41,9.0,88.0
2022-12-04/09:42,9.0,88.0
2022-12-04/09:43,9.0,88.0
2022-12-04/09:44,9.0,88.0
2022-12-04/09:45,9.0,88.0
2022-12-04/09:46,9.0,88.0
2022-12-04/09:47,9.0,88.0
2022-12-04/09:48,9.0,88.0
2022-12-04/09:49,9.0,88.0
2022-12-04/09:50,9.0,88.0
2022-12-04/09:51,9.0,88.0
2022-12-04/09:52,9.0,88.0
2022-12-04/09:53,9.0,88.0
2022-12-04/09:54,9.0,88.0
2022-12-04/09:55,9.0,88.0
2022-12-04/09:56,9.0,88.0
2022-12-04/09:57,9.0,88.0
2022-12-04/09:58,9.0,88.0
2022-12-04/09:59,9.0,88.0
2022-12-04/10:00,9.0,88.0
2022-12-04/10:01,9.0,88.0
2022-12-04/10:02,9.0,88.0
2022-12-04/10:03,9.0,88.0
2022-12-04/10:04,9.0,88.0
2022-12-04/10:05,9.0,88.0
2022-12-04/10:06,9.0,88.0
2022-12-04/10:07,9.0,88.0
2022-12-04/10:08,9.0,88.0
2022-12-04/10:09,9.0,88.0
2022-12-04/10:10,9.0,88.0
2022-12-04/10:11,9.0,88.0
2022-12-04/10:12,9.0,88.0
2022-12-04/10:13,9.0,88.0
2022-12-04/10:14,9.0,88.0
2022-12-04/10:15,9.0,88.0
2022-12-04/10:16,9.0,88.0
2022-12-04/10:17,9.0,88.0
2022-12-04/10:18,9.0,88.0
2022-12-04/10:19,9.0,88.0
2022-12-04/10:20,9.0,88.0
2022-12-04/10:21,9.0,88.0
2022-12-04/10:22,9.0,88.0
2022-12-04/10:23,9.0,88.0
2022-12-04/10:24,9.0,88.0
2022-12-04/10:25,9.0,88.0
2022-12-04/10:26,9.0,88.0
2022-12-04/10:27,9.0,88.0
2022-12-04/10:28,9.0,88.0
2022-12-04/10:29,9.0,88.0
2022-12-04/10:30,9.0,88.0
2022-12-04/10:31,9.0,88.0
2022-12-04/10:32,9.0,88.0
2022-12-04/10:33,9.0,88.0
2022-12-04/10:34,9.0,88.0
2022-12-04/10:35,9.0,88.0
2022-12-04/10:36,9.0,88.0
2022-12-04/10:37,9.0,88.0
2022-12-04/10:38,9.0,88.0
2022-12-04/10:39,9.0,88.0
2022-12-04/10:40,9.0,88.0
2022-12-04/10:41,9.0,88.0
2022-12-04/10:42,9.0,88.0
2022-12-04/10:43,9.0,88.0
2022-12-04/10:44,9.0,88.0
2022-12-04/10:45,9.0,88.0
2022-12-04/10:46,9.0,88.0
2022-12-04/10:47,9.0,88.0
